quad	lat	lon	yr	mo	day	time	ship_code	#groups	data type	cruise	station												
7	3945	7346	70	1	5	170	31BQ	4	3	27024	5	0	440	5	440	10	440	15	440		
7	3945	7346	70	1	11	170	31BQ	3	3	27024	8	0	230	5	240	10	260				
7	3945	7346	70	1	14	170	31BQ	5	3	27024	11	0	210	5	210	10	210	15	210	20	210
7	3945	7346	70	1	18	170	31BQ	3	3	27024	14	0	170	5	180	10	160				
7	3945	7346	70	1	19	170	31BQ	3	3	27024	15	0	390	5	390	10	390				
7	3945	7346	70	1	24	170	31BQ	5	3	27024	18	0	280	5	280	10	280	15	290	20	290
7	3945	7346	70	1	25	170	31BQ	4	3	27024	19	0	280	5	280	10	280	15	280		
7	3945	7346	70	1	26	170	31BQ	4	3	27024	20	0	270	5	270	10	270	15	260		
7	3945	7356	56	2	4	180	31BQ	4	3	7592	4	0	340	5	340	10	340	15	340		
7	3945	7356	56	2	5	170	31BQ	5	3	7592	5	0	350	5	350	10	350	15	350	20	350
7	3945	7356	56	2	7	170	31BQ	5	3	7592	7	0	350	5	350	10	350	15	350	20	350
7	3945	7356	56	2	8	170	31BQ	5	3	7592	8	0	380	5	370	10	360	15	360	20	360
7	3945	7356	56	2	9	170	31BQ	5	3	7592	9	0	390	5	380	10	370	15	370	20	370
7	3945	7356	56	2	10	170	31BQ	5	3	7592	10	0	390	5	390	10	390	15	390	20	380
7	3945	7356	56	2	11	170	31BQ	5	3	7592	11	0	390	5	390	10	390	15	390	20	390
7	3945	7356	56	2	12	170	31BQ	5	3	7592	12	0	430	5	420	10	420	15	420	20	400
7	3945	7356	56	2	13	99*	31BQ	5	3	7592	13	0	420	5	420	10	420	15	420	20	400
7	3945	7356	56	2	14	170	31BQ	5	3	7592	14	0	420	5	420	10	420	15	400	20	400
7	3945	7356	56	2	99	170	31BQ	5	3	7592	15	0	440	5	440	10	440	15	440	20	440
7	3945	7356	56	2	16	170	31BQ	5	3	7592	16	0	440	5	440	10	430	15	430	20	440
7	3945	7356	56	2	17	170	31BQ	5	3	7592	17	0	440	5	440	10	440	15	440	20	440
7	3945	7356	56	2	18	170	31BQ	5	3	7592	18	0	440	5	440	10	440	15	440	20	440
7	3945	7356	56	2	19	170	31BQ	5	3	7592	19	0	440	5	440	10	440	15	440	20	440
7	3945	7356	56	2	20	170	31BQ	5	3	7592	20	0	430	5	440	10	440	15	440	20	450
7	3945	7356	56	2	21	170	31BQ	5	3	7592	21	0	430	5	430	10	440	15	450	20	450
7	3945	7356	56	2	22	175	31BQ	5	3	7592	22	0	440	5	430	10	430	15	430	20	430
7	3945	7356	56	2	23	170	31BQ	5	3	7592	23	0	400	5	400	10	400	15	390	20	390
7	3945	7356	56	2	24	170	31BQ	5	3	7592	24	0	390	5	390	10	390	15	390	20	420
7	3945	7356	56	2	25	170	31BQ	5	3	7592	25	0	380	5	370	10	370	15	370	20	480
7	3945	7356	56	2	27	170	31BQ	5	3	7592	26	0	400	5	400	10	400	15	400	20	390
7	3945	7356	56	2	29	170	31BQ	4	3	7592	27	0	400	5	400	10	400	15	400		
7	3945	7356	60	2	5	170	31BQ	5	3	7639	3	0	530	5	520	10	560	15	580	20	600
7	3945	7356	60	2	7	170	31BQ	5	3	7639	4	0	560	5	560	10	550	15	590	20	620
7	3945	7356	60	2	8	170	31BQ	5	3	7639	5	0	580	5	560	10	560	15	560	20	600
7	3945	7356	60	2	9	170	31BQ	5	3	7639	6	0	570	5	570	10	570	15	590	20	610
7	3945	7356	60	2	10	170	31BQ	5	3	7639	7	0	590	5	580	10	580	15	600	20	600
7	3945	7356	60	2	11	170	31BQ	5	3	7639	8	0	600	5	600	10	600	15	610	20	620
7	3945	7356	60	2	12	170	31BQ	5	3	7639	9	0	610	5	600	10	600	15	600	20	600
7	3945	7356	60	2	17	170	31BQ	5	3	7639	13	0	530	5	530	10	510	15	500	20	500
7	3945	7356	60	2	18	170	31BQ	5	3	7639	14	0	530	5	530	10	530	15	530	20	530
7	3945	7356	60	2	24	170	31BQ	5	3	7639	18	0	470	5	450	10	450	15	450	20	450
7	3945	7356	60	2	26	170	31BQ	5	3	7639	19	0	480	5	480	10	470	15	470	20	470
7	3945	7356	60	2	28	170	31BQ	5	3	7639	20	0	420	5	420	10	420	15	420	20	420
7	3945	7356	60	2	29	170	31BQ	5	3	7639	21	0	440	5	430	10	430	15	430	20	430
7	3945	7356	61	2	2	170	31BQ	5	3	7651	2	0	220	5	220	10	220	15	220	20	220		
7	3945	7356	61	2	3	170	31BQ	5	3	7651	3	0	200	5	210	10	210	15	210	20	210		
7	3945	7356	61	2	6	170	31BQ	5	3	7651	5	0	490	5	480	10	470	15	470	20	480		
7	3945	7356	61	2	7	170	31BQ	5	3	7651	6	0	490	5	490	10	490	15	490	20	490		
7	3945	7356	61	2	8	170	31BQ	5	3	7651	7	0	480	5	480	10	480	15	480	20	480		
7	3945	7356	61	2	9	170	31BQ	5	3	7651	8	0	500	5	490	10	490	15	480	20	480		
7	3945	7356	61	2	10	170	31BQ	5	3	7651	9	0	460	5	460	10	450	15	460	20	460		
7	3945	7356	61	2	11	170	31BQ	5	3	7651	10	0	430	5	430	10	430	15	430	20	440		
7	3945	7356	61	2	12	170	31BQ	6	3	7651	11	0	320	5	320	10	320	15	390	20	420	25	410
7	3945	7356	61	2	13	170	31BQ	5	3	7651	12	0	330	5	330	10	330	15	330	20	330		
7	3945	7356	61	2	14	170	31BQ	5	3	7651	13	0	310	5	310	10	330	15	340	20	340		
7	3945	7356	61	2	15	170	31BQ	5	3	7651	14	0	330	5	330	10	340	15	350	20	350		
7	3945	7356	61	2	16	170	31BQ	5	3	7651	15	0	330	5	330	10	330	15	330	20	330		
7	3945	7356	61	2	17	170	31BQ	6	3	7651	16	0	330	5	330	10	330	15	330	20	330	25	320
7	3945	7356	61	2	18	170	31BQ	5	3	7651	17	0	320	5	340	10	360	15	350	20	340		
7	3945	7356	61	2	19	170	31BQ	5	3	7651	18	0	320	5	330	10	340	15	360	20	370		
7	3945	7356	61	2	20	170	31BQ	5	3	7651	19	0	340	5	330	10	330	15	360	20	360		
7	3945	7356	61	2	21	170	31BQ	6	3	7651	20	0	330	5	340	10	340	15	360	20	360	25	360
7	3945	7356	61	2	22	170	31BQ	5	3	7651	21	0	340	5	340	10	340	15	340	20	340		
7	3945	7356	61	2	23	170	31BQ	5	3	7651	22	0	350	5	340	10	340	15	360	20	360		
7	3945	7356	61	2	24	170	31BQ	5	3	7651	23	0	400	5	350	10	360	15	360	20	350		
7	3945	7356	61	2	25	170	31BQ	5	3	7651	24	0	420	5	390	10	380	15	380	20	370		
7	3945	7356	61	2	27	170	31BQ	5	3	7651	25	0	390	5	390	10	380	15	380	20	380		
7	3945	7356	62	2	1	172	31BQ	5	3	7660	1	0	280	5	280	10	280	15	290	20	280		
7	3945	7356	62	2	2	172	31BQ	5	3	7660	2	0	350	5	350	10	350	15	340	20	350		
7	3945	7356	62	2	3	172	31BQ	5	3	7660	3	0	420	5	420	10	450	15	480	20	480		
7	3945	7356	62	2	4	172	31BQ	5	3	7660	4	0	390	5	390	10	380	15	440	20	440		
7	3945	7356	62	2	5	172	31BQ	5	3	7660	5	0	390	5	400	10	400	15	440	20	460		
7	3945	7356	62	2	6	99*	31BQ	5	3	7660	6	0	240	5	240	10	240	15	260	20	260		
7	3945	7356	62	2	7	172	31BQ	5	3	7660	7	0	330	5	340	10	340	15	340	20	340		
7	3945	7356	62	2	8	172	31BQ	5	3	7660	8	0	390	5	390	10	390	15	390	20	390		
7	3945	7356	62	2	9	172	31BQ	5	3	7660	9	0	370	5	360	10	360	15	340	20	420		
7	3945	7356	62	2	10	172	31BQ	5	3	7660	10	0	400	5	410	10	410	15	420	20	420
7	3945	7356	62	2	11	172	31BQ	5	3	7660	11	0	460	5	470	10	470	15	470	20	470
7	3945	7356	62	2	12	172	31BQ	5	3	7660	12	0	390	5	390	10	390	15	390	20	390
7	3945	7356	62	2	13	172	31BQ	5	3	7660	13	0	340	5	350	10	350	15	360	20	380
7	3945	7356	62	2	14	172	31BQ	5	3	7660	14	0	360	5	360	10	360	15	370	20	380
7	3945	7356	62	2	16	172	31BQ	5	3	7660	15	0	380	5	380	10	380	15	380	20	380
7	3945	7356	62	2	17	172	31BQ	5	3	7660	16	0	390	5	390	10	390	15	390	20	390
7	3945	7356	62	2	18	172	31BQ	5	3	7660	17	0	390	5	390	10	390	15	390	20	420
7	3945	7356	62	2	20	172	31BQ	5	3	7660	18	0	360	5	370	10	380	15	370	20	370
7	3945	7356	62	2	21	172	31BQ	5	3	7660	19	0	330	5	330	10	330	15	330	20	330
7	3945	7356	62	2	22	172	31BQ	5	3	7660	20	0	340	5	340	10	340	15	340	20	340
7	3945	7356	62	2	99	172	31BQ	5	3	7660	21	0	340	5	340	10	340	15	340	20	340
7	3945	7356	62	2	24	172	31BQ	5	3	7660	22	0	370	5	370	10	370	15	370	20	370
7	3945	7356	62	2	25	172	31BQ	5	3	7660	23	0	330	5	340	10	340	15	340	20	330
7	3945	7356	62	2	26	99*	31BQ	5	3	7660	24	0	330	5	330	10	330	15	330	20	330
7	3945	7356	62	2	27	172	31BQ	5	3	7660	25	0	330	5	330	10	320	15	330	20	330
