quad	lat	lon	yr	mo	day	time	ship_code	#groups	data type	cruise	station														
7	4220	7045	70	5	6	177	312B	7	3	27061	6	0	990	5	870	10	810	15	710	20	690	25	510	30	490
7	4220	7045	70	5	7	175	312B	7	3	27061	7	0	800	5	710	10	690	15	660	20	610	25	530	30	490
7	4220	7045	70	5	8	175	312B	7	3	27061	8	0	1010	5	730	10	670	15	650	20	600	25	510	30	490
7	4220	7045	70	5	9	185	312B	7	3	27061	9	0	740	5	740	10	740	15	740	20	620	25	570	30	490
7	4220	7045	70	5	10	180	312B	7	3	27061	10	0	1390	5	990	10	730	15	650	20	650	25	650	30	500
7	4220	7045	70	5	11	185	312B	7	3	27061	11	0	1280	5	1090	10	940	15	830	20	760	25	680	30	620
7	4220	7045	70	5	12	180	312B	6	3	27061	12	0	1080	5	760	10	620	15	610	20	570	25	520		
7	4220	7045	70	5	13	99*	312B	6	3	27061	13	0	970	5	870	10	620	15	590	20	550	25	520		
7	4220	7045	70	5	14	180	312B	6	3	27061	14	0	940	5	940	10	800	15	640	20	550	25	530		
7	4220	7045	70	5	15	180	312B	5	3	27061	15	0	940	5	710	10	610	15	610	20	540				
7	4220	7045	70	5	16	180	312B	6	3	27061	16	0	990	5	980	10	830	15	720	20	620	25	560		
7	4220	7045	70	5	17	180	312B	6	3	27061	17	0	670	5	670	10	670	15	670	20	630	25	620		
7	4220	7045	70	5	18	180	312B	6	3	27061	18	0	970	5	960	10	950	15	830	20	710	25	580		
7	4220	7045	70	5	19	180	312B	6	3	27061	19	0	1010	5	1000	10	770	15	640	20	600	25	580		
7	4220	7045	70	5	20	180	312B	6	3	27061	20	0	1030	5	1000	10	830	15	730	20	680	25	610
7	4220	7045	70	5	21	180	312B	6	3	27061	21	0	980	5	980	10	920	15	920	20	750	25	600
7	4220	7045	70	5	22	180	312B	6	3	27061	22	0	1050	5	960	10	790	15	750	20	700	25	660
7	4220	7045	70	5	23	180	312B	6	3	27061	23	0	1210	5	1210	10	1010	15	830	20	700	25	620
7	4220	7045	70	5	24	180	312B	6	3	27061	24	0	1180	5	1140	10	1010	15	830	20	720	25	650
7	4220	7045	70	5	25	180	312B	6	3	27061	25	0	1190	5	1180	10	1110	15	940	20	750	25	610
7	4220	7045	70	5	26	180	312B	6	3	27061	26	0	1190	5	1180	10	1150	15	1030	20	930	25	660
7	4220	7045	70	5	27	180	312B	6	3	27061	27	0	1200	5	1190	10	1000	15	830	20	660	25	540
7	4220	7045	70	5	28	180	312B	6	3	27061	28	0	1380	5	1290	10	1230	15	910	20	760	25	570
7	4220	7045	70	5	29	180	312B	6	3	27061	29	0	1350	5	1290	10	1250	15	980	20	800	25	610
7	4220	7045	70	5	30	180	312B	6	3	27061	30	0	1500	5	1370	10	1230	15	970	20	730	25	580
7	4220	7045	70	5	31	180	312B	6	3	27061	31	0	1470	5	1330	10	1260	15	1110	20	920	25	760
7	4220	7045	70	7	1	140	312B	6	3	27086	1	0	1410	5	1340	10	990	15	650	20	550	25	540
7	4220	7045	70	7	2	140	312B	6	3	27086	2	0	1440	5	1400	10	1120	15	720	20	610	25	570
7	4220	7045	70	7	3	140	312B	6	3	27086	3	0	1510	5	1210	10	900	15	680	20	570	25	540
7	4220	7045	70	7	4	140	312B	6	3	27086	4	0	1530	5	1310	10	1090	15	750	20	590	25	550
7	4220	7045	70	7	5	140	312B	6	3	27086	5	0	1480	5	1230	10	1030	15	850	20	600	25	570
7	4220	7045	70	7	6	140	312B	6	3	27086	6	0	1700	5	1500	10	970	15	830	20	640	25	570
7	4220	7045	70	7	7	140	312B	6	3	27086	7	0	1680	5	1420	10	1130	15	950	20	700	25	620
7	4220	7045	70	7	8	140	312B	6	3	27086	8	0	1690	5	1610	10	1410	15	1110	20	780	25	610
7	4220	7045	70	7	9	140	312B	6	3	27086	9	0	1600	5	1550	10	1330	15	990	20	740	25	640
7	4220	7045	70	7	10	140	312B	6	3	27086	10	0	1680	5	1570	10	1220	15	930	20	750	25	620
7	4220	7045	70	7	11	140	312B	6	3	27086	11	0	1550	5	1350	10	990	15	660	20	590	25	590
7	4220	7045	70	7	12	140	312B	6	3	27086	12	0	1700	5	1490	10	990	15	670	20	610	25	630
7	4220	7045	70	7	15	140	312B	6	3	27086	15	0	1620	5	1400	10	1100	15	880	20	730	25	660
7	4220	7045	70	7	16	140	312B	6	3	27086	16	0	1580	5	1400	10	1180	15	1070	20	1000	25	880
7	4220	7045	70	7	18	140	312B	6	3	27086	18	0	1510	5	1390	10	1220	15	1060	20	940	25	830
7	4220	7042	70	7	19	140	312B	6	3	27086	19	0	1520	5	1250	10	790	15	690	20	640	25	600
7	4220	7045	70	7	20	140	312B	6	3	27086	20	0	1500	5	1270	10	1150	15	950	20	720	25	600
7	4220	7045	70	7	21	140	312B	2	3	27086	21	0	1540	5	1480								
7	4220	7045	70	7	22	140	312B	6	3	27086	22	0	1270	5	1240	10	1100	15	720	20	650	25	630
7	4220	7045	70	7	23	140	312B	6	3	27086	23	0	1490	5	1280	10	1090	15	750	20	630	25	590
7	4220	7045	70	7	24	140	312B	5	3	27086	24	0	1530	5	1330	10	1220	15	1050	20	850		
7	4220	7045	70	7	99	140	312B	5	3	27086	26	0	1800	5	1450	10	1410	15	1160	20	840		
7	4220	7045	70	8	1	180	312B	6	3	27087	1	0	1440	5	1300	10	1190	15	1030	20	910	25	810
7	4220	7045	70	8	2	180	312B	6	3	27087	2	0	1510	5	1050	10	800	15	670	20	670	25	730
7	4220	7045	70	8	3	180	312B	6	3	27087	3	0	1620	5	1370	10	1040	15	870	20	730	25	670
7	4220	7045	70	8	4	180	312B	6	3	27087	4	0	1800	5	1690	10	1450	15	1170	20	980	25	840
7	4220	7045	70	8	5	180	312B	6	3	27087	5	0	1840	5	1450	10	1010	15	830	20	680	25	650
7	4220	7045	70	8	7	180	312B	6	3	27087	7	0	1830	5	1550	10	1230	15	950	20	780	25	720
7	4220	7045	70	8	8	180	312B	6	3	27087	8	0	2000	5	1700	10	1300	15	1070	20	900	25	770
7	4220	7045	70	8	9	180	312B	6	3	27087	9	0	2040	5	1460	10	1210	15	1000	20	880	25	790
7	4220	7045	70	8	10	180	312B	6	3	27087	10	0	2210	5	1950	10	1400	15	1070	20	990	25	810
7	4220	7045	70	8	11	180	312B	6	3	27087	11	0	2010	5	1990	10	1600	15	1260	20	1020	25	880
7	4220	7045	70	8	13	180	312B	6	3	27087	13	0	2000	5	1970	10	1580	15	1210	20	950	25	900
7	4220	7045	70	8	14	180	312B	6	3	27087	14	0	1930	5	1890	10	1820	15	1510	20	1140	25	910
7	4220	7045	70	8	15	180	312B	6	3	27087	15	0	2090	5	2050	10	1930	15	1800	20	1620	25	1000
7	4220	7045	70	8	16	180	312B	6	3	27087	16	0	2110	5	2110	10	2050	15	1910	20	1730	25	1530
7	4220	7045	70	8	17	180	312B	6	3	27087	17	0	2090	5	2090	10	2070	15	1910	20	1750	25	1300
7	4220	7045	70	8	18	180	312B	6	3	27087	18	0	2030	5	2020	10	1940	15	1760	20	1300	25	1030
7	4220	7045	70	8	19	180	312B	5	3	27087	19	0	2020	5	1960	10	1820	15	1600	20	1200		
7	4220	7045	70	8	20	180	312B	6	3	27087	20	0	1970	5	1940	10	1600	15	1110	20	880	25	780
7	4220	7045	70	8	21	180	312B	6	3	27087	21	0	1810	5	1790	10	1370	15	1050	20	840	25	730
7	4220	7045	70	8	22	180	312B	6	3	27087	22	0	1970	5	1840	10	1400	15	1010	20	840	25	760
7	4220	7045	70	8	23	180	312B	6	3	27087	23	0	1770	5	1750	10	1200	15	1040	20	890	25	780
7	4220	7045	70	8	24	180	312B	6	3	27087	24	0	1640	5	1640	10	1400	15	1000	20	810	25	760
7	4220	7045	70	8	25	180	312B	6	3	27087	25	0	1700	5	1650	10	1420	15	1050	20	800	25	740
7	4220	7045	70	8	26	180	312B	6	3	27087	26	0	1740	5	1600	10	1270	15	990	20	740	25	710
7	4220	7045	70	8	27	180	312B	6	3	27087	27	0	1690	5	1680	10	1540	15	1160	20	820	25	720
7	4220	7045	70	8	28	180	312B	6	3	27087	28	0	1780	5	1740	10	1510	15	1050	20	820	25	740
7	4220	7045	70	8	29	180	312B	6	3	27087	29	0	1690	5	1500	10	1060	15	830	20	740	25	720
7	4220	7045	70	8	30	180	312B	6	3	27087	30	0	1720	5	1700	10	1210	15	910	20	790	25	720
7	4220	7045	70	8	31	180	312B	6	3	27087	31	0	1500	5	1450	10	1140	15	1020	20	800	25	750
7	4220	7045	70	8	99	180	312B	6	3	27087	6	0	1770	5	1550	10	1210	15	900	20	770	25	710
7	4220	7045	70	9	1	180	312B	6	3	27092	1	0	1670	5	1500	10	1260	15	1010	20	840	25	800		
7	4220	7045	70	9	2	180	312B	6	3	27092	2	0	1560	5	1550	10	1480	15	980	20	840	25	800		
7	4220	7045	70	9	3	180	312B	6	3	27092	3	0	1580	5	1500	10	1310	15	1090	20	890	25	820		
7	4220	7045	70	9	4	180	312B	7	3	27092	4	0	1470	5	1450	10	1180	15	930	20	870	25	840	30	840
7	4220	7045	70	9	5	180	312B	6	3	27092	5	0	1590	5	1540	10	1410	15	1160	20	1010	25	850		
7	4220	7045	70	9	6	180	312B	6	3	27092	6	0	1590	5	1530	10	1420	15	1120	20	1010	25	870		
7	4220	7045	70	9	7	180	312B	6	3	27092	7	0	1560	5	1540	10	1440	15	1060	20	910	25	800		
7	4220	7045	70	9	8	180	312B	6	3	27092	8	0	1570	5	1570	10	1540	15	1050	20	930	25	830		
7	4220	7045	70	9	9	180	312B	6	3	27092	9	0	1590	5	1580	10	1520	15	1190	20	1020	25	840		
7	4220	7045	70	9	10	180	312B	6	3	27092	10	0	1580	5	1580	10	1300	15	1130	20	1000	25	850		
7	4220	7045	70	9	11	180	312B	7	3	27092	11	0	1560	5	1540	10	1500	15	1120	20	970	25	820	30	790
7	4220	7045	70	9	12	180	312B	6	3	27092	12	0	1590	5	1570	10	1540	15	1230	20	940	25	830		
7	4220	7045	70	9	13	180	312B	6	3	27092	13	0	1590	5	1560	10	1450	15	1270	20	1000	25	840		
7	4220	7045	70	9	14	180	312B	6	3	27092	14	0	1460	5	1450	10	1420	15	1000	20	850	25	830		
7	4220	7045	70	9	15	180	312B	6	3	27092	15	0	1490	5	1480	10	1430	15	1000	20	890	25	840		
7	4220	7045	70	9	16	180	312B	6	3	27092	16	0	1480	5	1480	10	1440	15	990	20	850	25	810		
7	4220	7045	70	9	17	180	312B	6	3	27092	17	0	1540	5	1540	10	1470	15	1050	20	920	25	880
7	4220	7045	70	9	18	180	312B	6	3	27092	18	0	1490	5	1490	10	1490	15	1130	20	1010	25	900
7	4220	7045	70	9	19	180	312B	6	3	27092	19	0	1500	5	1460	10	1410	15	1310	20	1020	25	940
7	4220	7045	70	9	20	180	312B	6	3	27092	20	0	1570	5	1530	10	1460	15	1100	20	1000	25	950
7	4220	7045	70	9	21	180	312B	6	3	27092	21	0	1550	5	1510	10	1460	15	1240	20	1030	25	960
7	4220	7045	70	9	22	180	312B	6	3	27092	22	0	1610	5	1600	10	1550	15	1350	20	1020	25	940
7	4220	7045	70	9	23	180	312B	6	3	27092	23	0	1610	5	1580	10	1550	15	1450	20	1090	25	940
7	4220	7045	70	9	24	180	312B	6	3	27092	24	0	1800	5	1630	10	1540	15	1340	20	1080	25	920
7	4220	7045	70	9	25	180	312B	6	3	27092	25	0	1740	5	1720	10	1550	15	1250	20	1090	25	970
7	4220	7045	70	9	26	180	312B	6	3	27092	26	0	1810	5	1690	10	1570	15	1180	20	1000	25	950
7	4220	7045	70	9	27	180	312B	6	3	27092	27	0	1770	5	1720	10	1410	15	1100	20	950	25	930
7	4220	7045	70	9	28	180	312B	6	3	27092	28	0	1700	5	1690	10	1500	15	1230	20	1080	25	940
7	4220	7045	70	9	29	180	312B	6	3	27092	29	0	1680	5	1680	10	1290	15	1130	20	990	25	980
7	4220	7045	70	9	30	180	312B	6	3	27092	30	0	1650	5	1640	10	1300	15	1130	20	1000	25	950
7	4220	7045	70	10	1	180	312B	6	3	27113	1	0	1640	5	1640	10	1340	15	1070	20	1020	25	990
7	4220	7045	70	10	2	180	312B	6	3	27113	2	0	1630	5	1620	10	1450	15	1200	20	1050	25	1000
7	4220	7045	70	10	3	180	312B	6	3	27113	3	0	1500	5	1480	10	1310	15	1150	20	1010	25	950		
7	4220	7045	70	10	4	180	312B	8	3	27113	4	0	1300	5	1270	10	1250	15	1130	20	890	25	770	30	740  35 610
7	4220	7045	70	10	6	180	312B	7	3	27113	6	0	1380	5	1370	10	1330	15	1300	20	970	25	920	30	890
7	4220	7045	70	10	7	180	312B	6	3	27113	7	0	1340	5	1340	10	1340	15	1220	20	980	25	970		
7	4220	7045	70	10	8	180	312B	6	3	27113	8	0	1440	5	1410	10	1350	15	1180	20	1010	25	990		
7	4220	7045	70	10	9	180	312B	6	3	27113	9	0	1460	5	1440	10	1330	15	1060	20	980	25	960		
7	4220	7045	70	10	10	180	312B	6	3	27113	10	0	1430	5	1420	10	1220	15	1100	20	1030	25	950		
7	4220	7045	70	10	11	180	312B	6	3	27113	11	0	1370	5	1250	10	1040	15	1000	20	960	25	940		
7	4220	7045	70	10	12	180	312B	6	3	27113	12	0	1320	5	1150	10	1080	15	1030	20	970	25	930		
7	4220	7045	70	10	13	180	312B	6	3	27113	13	0	1360	5	1260	10	1040	15	1000	20	940	25	930		
7	4220	7045	70	10	14	180	312B	6	3	27113	14	0	1420	5	1240	10	1150	15	980	20	930	25	930		
7	4220	7045	70	10	15	180	312B	6	3	27113	15	0	1470	5	1440	10	1130	15	1040	20	960	25	950		
7	4220	7045	70	10	17	140	312B	6	3	27113	17	0	1330	5	1330	10	1330	15	1330	20	1330	25	1320		
7	4220	7045	70	10	18	140	312B	6	3	27113	18	0	1220	5	1220	10	1220	15	1220	20	1220	25	1120		
7	4220	7045	70	10	19	140	312B	5	3	27113	19	0	1200	5	1200	10	1200	15	1200	20	1200				
7	4220	7045	70	10	21	140	312B	6	3	27113	21	0	1180	5	1180	10	1180	15	1170	20	1100	25	1020		
7	4220	7045	70	10	22	140	312B	5	3	27113	22	0	1220	5	1220	10	1220	15	1200	20	1180				
7	4220	7045	70	10	24	140	312B	6	3	27113	24	0	1220	5	1220	10	1200	15	1180	20	1150	25	1070		
7	4220	7045	70	10	25	150	312B	6	3	27113	25	0	1220	5	1220	10	1220	15	1170	20	1140	25	1070		
7	4220	7045	70	10	29	150	312B	6	3	27113	28	0	1120	5	1120	10	1120	15	1120	20	1120	25	1120		
7	4220	7045	70	10	30	150	312B	6	3	27113	29	0	1140	5	1140	10	1140	15	1140	20	1140	25	1140		
7	4220	7045	70	10	31	150	312B	6	3	27113	30	0	1140	5	1130	10	1130	15	1130	20	1130	25	1130		
7	4220	7045	70	11	2	150	312B	6	3	27112	1	0	1140	5	1140	10	1150	15	1150	20	1150	25	1140		
7	4220	7045	70	11	4	150	312B	6	3	27112	2	0	1150	5	1140	10	1140	15	1140	20	1130	25	1120		
7	4220	7045	70	11	5	150	312B	6	3	27112	3	0	1140	5	1140	10	1140	15	1140	20	1140	25	1130		
7	4220	7045	70	11	6	150	312B	6	3	27112	4	0	1110	5	1110	10	1110	15	1110	20	1110	25	1110		
7	4220	7045	70	11	7	150	312B	6	3	27112	5	0	1090	5	1090	10	1090	15	1100	20	1100	25	1110		
7	4220	7045	70	11	8	150	312B	6	3	27112	6	0	1110	5	1110	10	1110	15	1110	20	1110	25	1110		
7	4220	7045	70	11	9	150	312B	6	3	27112	7	0	1090	5	1090	10	1090	15	1090	20	1090	25	1100		
7	4220	7045	70	11	10	150	312B	7	3	27112	8	0	1070	5	1070	10	1080	15	1090	20	1100	25	1100	30	1100
7	4220	7045	70	11	11	150	312B	7	3	27112	9	0	1080	5	1080	10	1090	15	1090	20	1100	25	1100	30	1100
7	4220	7045	70	11	12	150	312B	7	3	27112	10	0	1090	5	1090	10	1090	15	1100	20	1100	25	1100	30	1100
7	4220	7045	70	11	15	150	312B	6	3	27112	13	0	1070	5	1070	10	1070	15	1070	20	1070	25	1080		
7	4220	7045	70	11	16	150	312B	7	3	27112	14	0	1060	5	1060	10	1060	15	1070	20	1070	25	1070	30	1070
7	4220	7045	70	11	17	150	312B	7	3	27112	15	0	1050	5	1050	10	1050	15	1050	20	1050	25	1050	30	1050
7	4220	7045	70	11	18	150	312B	6	3	27112	16	0	1050	5	1050	10	1050	15	1050	20	1050	25	1050		
7	4220	7045	70	11	19	150	312B	6	3	27112	17	0	1010	5	1010	10	1020	15	1030	20	1040	25	1040		
7	4220	7045	70	11	20	150	312B	6	3	27112	18	0	1010	5	1010	10	1010	15	1010	20	1020	25	1030		
7	4220	7045	70	11	21	150	312B	7	3	27112	19	0	1030	5	1030	10	1030	15	1030	20	1040	25	1050	30	1050
7	4220	7045	70	11	22	150	312B	6	3	27112	20	0	1010	5	1010	10	1010	15	1010	20	1010	25	1020		
7	4220	7045	70	11	23	150	312B	6	3	27112	21	0	1010	5	1010	10	1010	15	1020	20	1020	25	1020		
7	4220	7045	70	11	24	150	312B	5	3	27112	22	0	950	5	950	10	940	15	950	20	950				
7	4220	7045	70	11	25	150	312B	7	3	27112	23	0	980	5	980	10	980	15	990	20	980	25	980	30	1000
7	4220	7045	70	11	26	150	312B	6	3	27112	24	0	980	5	980	10	980	15	970	20	970	25	980		
7	4220	7045	70	11	27	150	312B	6	3	27112	25	0	970	5	970	10	970	15	980	20	980	25	990		
7	4220	7045	70	11	28	150	312B	6	3	27112	26	0	940	5	940	10	940	15	950	20	970	25	980		
7	4220	7045	70	11	30	150	312B	7	3	27112	28	0	900	5	920	10	930	15	950	20	970	25	980	30	980
7	4220	7045	70	12	2	150	312B	6	3	27145	1	0	900	5	900	10	920	15	950	20	960	25	970		
7	4220	7045	70	12	3	150	312B	6	3	27145	2	0	910	5	910	10	910	15	920	20	930	25	960		
7	4220	7045	70	12	4	150	312B	7	3	27145	3	0	900	5	900	10	910	15	920	20	930	25	940	30	940
7	4220	7045	70	12	5	150	312B	6	3	27145	4	0	890	5	890	10	890	15	890	20	890	25	890		
7	4220	7045	70	12	6	150	312B	6	3	27145	5	0	880	5	880	10	880	15	880	20	880	25	890		
7	4220	7045	70	12	9	150	312B	6	3	27145	6	0	840	5	840	10	840	15	850	20	850	25	850		
7	4220	7045	70	12	11	150	312B	6	3	27145	7	0	820	5	820	10	820	15	820	20	820	25	820		
7	4220	7045	70	12	12	150	312B	6	3	27145	8	0	800	5	800	10	800	15	800	20	800	25	800		
7	4220	7045	70	12	14	150	312B	6	3	27145	9	0	740	5	740	10	740	15	740	20	740	25	740		
7	4220	7045	70	12	15	150	312B	7	3	27145	10	0	710	5	710	10	710	15	710	20	710	25	710	30	710
7	4220	7045	70	12	16	150	312B	6	3	27145	11	0	720	5	720	10	720	15	720	20	720	25	720		
7	4220	7045	70	12	19	150	312B	6	3	27145	12	0	680	5	680	10	680	15	680	20	680	25	680		
7	4220	7045	70	12	20	150	312B	6	3	27145	13	0	700	5	700	10	700	15	700	20	700	25	700		
7	4220	7045	70	12	21	150	312B	5	3	27145	14	0	650	5	660	10	660	15	660	20	660				
7	4220	7045	70	12	22	150	312B	4	3	27145	15	0	640	5	640	10	640	15	640						
7	4220	7045	70	12	25	150	312B	7	3	27145	16	0	600	5	600	10	600	15	600	20	600	25	600	30	600
7	4220	7045	70	12	28	150	312B	6	3	27145	17	0	570	5	570	10	570	15	570	20	570	25	570		
7	4220	7045	70	12	30	150	312B	6	3	27145	19	0	580	5	580	10	580	15	580	20	580	25	580		
7	4220	7045	70	12	31	150	312B	6	3	27145	20	0	540	5	540	10	540	15	540	20	540	25	540		
7	4220	7046	71	1	6	150	312B	4	3	23771	1	0	540	5	540	10	540	15	540						
7	4220	7046	71	1	11	150	312B	7	3	23771	2	0	500	5	500	10	500	15	500	20	500	25	500	30	500
7	4220	7046	71	1	12	150	312B	6	3	23771	3	0	310	5	310	10	310	15	310	20	310	25	310		
7	4220	7046	71	1	14	150	312B	6	3	23771	4	0	450	5	450	10	450	15	450	20	450	25	450		
7	4220	7046	71	1	15	150	312B	6	3	23771	5	0	430	5	430	10	430	15	430	20	430	25	430		
7	4220	7046	71	1	16	150	312B	6	3	23771	6	0	380	5	380	10	380	15	380	20	380	25	380		
7	4220	7046	71	1	18	150	312B	6	3	23771	7	0	360	5	360	10	360	15	360	20	360	25	360		
7	4220	7046	71	1	21	150	312B	6	3	23771	8	0	350	5	350	10	350	15	350	20	350	25	350		
7	4220	7046	71	1	22	150	312B	7	3	23771	9	0	360	5	360	10	360	15	360	20	360	25	360	30	360
7	4220	7046	71	1	25	155	312B	6	3	23771	10	0	310	5	310	10	310	15	310	20	310	25	310		
7	4220	7046	71	1	26	150	312B	6	3	23771	11	0	310	5	310	10	310	15	310	20	310	25	310		
7	4220	7046	71	1	28	150	312B	6	3	23771	12	0	170	5	170	10	170	15	170	20	170	25	170		
7	4220	7046	71	2	1	150	312B	5	3	23772	1	0	240	5	240	10	240	15	240	20	230				
7	4220	7046	71	2	3	150	312B	6	3	23772	2	0	170	5	170	10	170	15	130	20	120	25	120		
7	4220	7046	71	2	4	150	312B	6	3	23772	3	0	160	5	160	10	160	15	160	20	160	25	160		
7	4220	7046	71	2	7	150	312B	7	3	23772	4	0	190	5	190	10	190	15	190	20	190	25	170	30	160
7	4220	7046	71	2	9	150	312B	7	3	23772	5	0	220	5	220	10	220	15	220	20	220	25	220	30	220
7	4220	7046	71	2	10	150	312B	6	3	23772	6	0	200	5	200	10	200	15	200	20	200	25	200		
7	4220	7046	71	2	11	150	312B	6	3	23772	7	0	190	5	190	10	190	15	190	20	190	25	190		
7	4220	7046	71	2	12	150	312B	6	3	23772	8	0	140	5	150	10	180	15	210	20	210	25	210		
7	4220	7046	71	2	13	150	312B	6	3	23772	9	0	170	5	170	10	210	15	210	20	220	25	220		
7	4220	7046	71	2	14	150	312B	6	3	23772	10	0	120	5	120	10	120	15	140	20	190	25	210		
7	4220	7046	71	2	15	150	312B	5	3	23772	11	0	170	5	170	10	170	15	170	20	170				
7	4220	7046	71	2	16	150	312B	5	3	23772	12	0	170	5	170	10	170	15	170	20	170				
7	4220	7046	71	2	19	150	312B	6	3	23772	13	0	210	5	210	10	210	15	210	20	200	25	200		
7	4220	7046	71	2	21	150	312B	6	3	23772	14	0	240	5	240	10	240	15	240	20	240	25	240		
7	4220	7046	71	2	25	150	312B	4	3	23772	15	0	260	5	260	10	260	15	260						
7	4220	7046	71	2	26	150	312B	6	3	23772	16	0	290	5	290	10	290	15	280	20	270	25	270		
7	4220	7046	71	2	28	150	312B	6	3	23772	17	0	280	5	280	10	280	15	280	20	280	25	280		
7	4220	7046	71	4	2	150	312B	6	3	23773	1	0	420	5	420	10	380	15	370	20	360	25	340		
7	4220	7046	71	4	3	150	312B	6	3	23773	2	0	470	5	460	10	440	15	400	20	350	25	340		
7	4220	7046	71	4	4	150	312B	6	3	23773	3	0	460	5	450	10	420	15	410	20	360	25	330		
7	4220	7046	71	4	9	150	312B	7	3	23773	4	0	420	5	400	10	400	15	400	20	400	25	410	30	410
7	4220	7046	71	4	10	150	312B	7	3	23773	5	0	500	5	430	10	430	15	410	20	410	25	410	30	400
7	4220	7046	71	4	11	150	312B	8	3	23773	6	0	490	5	470	10	470	15	470	20	460	25	420	30	410  35 350
7	4220	7046	71	4	12	150	312B	7	3	23773	7	0	460	5	440	10	440	15	440	20	440	25	430	30	430
7	4220	7046	71	4	13	150	312B	7	3	23773	8	0	490	5	470	10	460	15	440	20	440	25	430	30	410
7	4220	7046	71	4	14	150	312B	7	3	23773	9	0	530	5	520	10	510	15	480	20	460	25	420	30	400
7	4220	7046	71	4	15	150	312B	5	3	23773	10	0	480	5	480	10	480	15	480	20	480				
7	4220	7046	71	4	16	150	312B	7	3	23773	11	0	490	5	490	10	480	15	480	20	420	25	390	30	380
7	4220	7046	71	4	17	150	312B	5	3	23773	12	0	470	5	470	10	470	15	470	20	470				
7	4220	7046	71	4	18	150	312B	7	3	23773	13	0	480	5	480	10	480	15	480	20	480	25	480	30	440
7	4220	7046	71	4	20	150	312B	7	3	23773	14	0	510	5	510	10	510	15	510	20	510	25	510	30	500
7	4220	7046	71	4	22	150	312B	7	3	23773	15	0	560	5	530	10	500	15	500	20	490	25	470	30	440
7	4220	7046	71	4	23	150	312B	7	3	23773	16	0	510	5	510	10	510	15	510	20	510	25	500	30	490
7	4220	7046	71	4	24	150	312B	6	3	23773	17	0	620	5	570	10	540	15	530	20	510	25	470		
7	4220	7046	71	4	25	150	312B	7	3	23773	18	0	600	5	600	10	600	15	600	20	530	25	460	30	450
7	4220	7046	71	4	26	150	312B	7	3	23773	19	0	600	5	590	10	580	15	580	20	490	25	460	30	450
7	4220	7046	71	4	27	140	312B	7	3	23773	20	0	620	5	610	10	610	15	520	20	480	25	470	30	470
7	4220	7046	71	4	28	140	312B	7	3	23773	21	0	690	5	660	10	610	15	510	20	470	25	470	30	470
7	4220	7046	71	4	30	140	312B	7	3	23773	22	0	670	5	650	10	620	15	560	20	500	25	470	30	470
7	4220	7046	71	5	1	140	312B	7	3	23774	1	0	820	5	650	10	630	15	560	20	510	25	470	30	460
7	4220	7046	71	5	2	140	312B	7	3	23774	2	0	760	5	750	10	650	15	560	20	530	25	490	30	470
7	4220	7046	71	5	3	140	312B	7	3	23774	3	0	730	5	730	10	730	15	530	20	500	25	480	30	460
7	4220	7046	71	5	6	140	312B	7	3	23774	4	0	760	5	750	10	700	15	570	20	480	25	460	30	440
7	4220	7046	71	5	7	140	312B	7	3	23774	5	0	780	5	730	10	670	15	530	20	470	25	470	30	440
7	4220	7046	71	5	8	140	312B	7	3	23774	6	0	770	5	760	10	710	15	590	20	490	25	460	30	440
7	4220	7046	71	5	10	140	312B	7	3	23774	7	0	630	5	630	10	630	15	620	20	610	25	510	30	420
7	4220	7046	71	5	11	140	312B	6	3	23774	8	0	780	5	770	10	750	15	730	20	720	25	690		
7	4220	7046	71	5	12	140	312B	7	3	23774	9	0	870	5	840	10	760	15	740	20	730	25	710	30	670
7	4220	7046	71	5	13	140	312B	7	3	23774	10	0	880	5	880	10	790	15	730	20	730	25	710	30	520
7	4220	7046	71	5	14	140	312B	7	3	23774	11	0	880	5	840	10	770	15	760	20	730	25	580	30	500
7	4220	7046	71	5	15	140	312B	7	3	23774	12	0	960	5	920	10	800	15	720	20	700	25	510	30	450
7	4220	7046	71	5	16	140	312B	7	3	23774	13	0	910	5	900	10	900	15	850	20	680	25	500	30	440
7	4220	7046	71	5	17	140	312B	7	3	23774	14	0	900	5	890	10	880	15	850	20	670	25	530	30	460
7	4220	7046	71	5	18	140	312B	5	3	23774	15	0	940	5	920	10	890	15	790	20	600				
7	4220	7046	71	5	19	140	312B	7	3	23774	16	0	1010	5	1000	10	980	15	860	20	660	25	490	30	460
7	4220	7046	71	5	20	140	312B	7	3	23774	17	0	1110	5	1100	10	870	15	710	20	570	25	470	30	440
7	4220	7046	71	5	21	140	312B	7	3	23774	18	0	980	5	970	10	920	15	820	20	720	25	620	30	540
7	4220	7046	71	5	22	140	312B	7	3	23774	19	0	1020	5	990	10	920	15	820	20	580	25	530	30	490
7	4220	7046	71	5	23	140	312B	7	3	23774	20	0	1060	5	1040	10	920	15	810	20	590	25	520	30	480
7	4220	7046	71	5	24	140	312B	7	3	23774	21	0	1060	5	1050	10	1040	15	1020	20	640	25	570	30	490
7	4220	7046	71	5	25	140	312B	7	3	23774	22	0	1180	5	1130	10	1040	15	870	20	600	25	520	30	500
7	4220	7046	71	5	26	140	312B	7	3	23774	23	0	1210	5	1200	10	850	15	660	20	560	25	520	30	490
7	4220	7046	71	5	27	140	312B	7	3	23774	24	0	1370	5	1140	10	840	15	690	20	550	25	490	30	460
