1959	1	12	32.27	
1959	1	13	30.79	
1959	1	14	32.02	
1959	1	15	30.42	
1959	1	16	30.56	30.56
1959	1	17	32.18	
1959	1	18	31.20	
1959	1	19	32.50	
1959	1	20	32.46	
1959	1	21	32.5	
1959	1	22	32.81	
1959	1	23	31.96	32.56
1959	1	24	31.84	
1959	1	25	31.32	
1959	1	26	32.73	
1959	1	27	32.56	
1959	1	28	32.71	
1959	1	29	32.11	
1959	1	30	30.94	30.86
1959	1	31	31.18	
1959	2	1	30.96	
1959	2	2	31.80	
1959	2	3	29.60	
1959	2	4	31.30	
1959	2	5	31.44	
1959	2	6	31.77	33.46
1959	2	7	31.58	
1959	2	8	31.34	
1959	2	9	32.84	
1959	2	10	32.33	
1959	2	11	32.63	
1959	2	12	32.90	
1959	2	13	30.97	31.45
1959	2	14	31.44	
1959	2	15	30.46	
1959	2	16	32.01	
1959	2	17	31.38	
1959	2	18	30.83	
1959	2	19	31.98	
1959	2	20	30.88	31.12
1959	2	21	29.86	
1959	2	22	32.44	
1959	2	23	32.08	
1959	2	24	32.56	
1959	2	25	33.06	
1959	2	26	31.83	
1959	2	27	30.92	30.90
1959	2	28	31.03	
1959	3	1	32.53	
1959	3	2	32.66	
1959	3	3	32.71	
1959	3	4	32.51	
1959	3	5	32.05	
1959	3	6	31.47	31.43
1959	3	7	31.44	
1959	3	8	32.46	
1959	3	9	30.14	
1959	3	10	31.43	
1959	3	11	31.70	
1959	3	12	30.92	
1959	3	13	30.96	31.01
1959	3	14	30.49	
1959	3	15	32.08	
1959	3	16	31.90	
1959	3	17	26.83	
1959	3	18	30.79	
1959	3	19	29.70	
1959	3	20	25.62	30.07
1959	3	21	32.36	
1959	3	22	31.80	
1959	3	23	30.48	
1959	3	24	29.65	
1959	3	25	31.40	
1959	3	26	32.18	33.18
1959	3	27	32.82	
1959	3	28	29.32	
1959	3	29	31.31	
1959	3	30	31.19	
1959	3	31	31.18	
1959	4	1	29.58	
1959	4	2	29.59	
1959	4	3	29.03	32.82
1959	4	4	29.04	
1959	4	5	28.76	
1959	4	6	27.16	
1959	4	7	30.21	
1959	4	8	28.64	
1959	4	9	26.63	
1959	4	10	28.47	28.48
1959	4	11	30.04	
1959	4	12	31.69	
1959	4	13	31.58	
1959	4	14	26.37	
1959	4	15	29.46	
1959	4	16	24.63	
1959	4	17	29.40	
1959	4	18	29.21	
1959	4	19	29.41	
1959	4	20	31.36	
1959	4	21	31.87	
1959	4	22	32.08	
1959	4	23	32.07	
1959	4	24	31.69	32.09
1959	4	25	30.57	
1959	5	7	31.14	
1959	5	8	29.86	
1959	5	9	29.38	
1959	5	10	28.90	
1959	5	11	33.39	
1959	5	12	31.05	31.64
1959	5	13	29.81	
1959	5	14	31.28	
1959	5	15	31.18	
1959	5	16	30.83	
1959	5	17	31.65	
1959	5	18	31.17	
1959	5	19	31.26	32.42
1959	5	20	30.34	
1959	5	21	30.24	
1959	5	22		
1959	5	23	29.66	
1959	5	24	30.80	
1959	5	25	30.93	
1959	5	26	30.48	30.31
1959	5	27	30.77	
1959	5	28	31.46	
1959	5	29	31.39	
1959	5	30	31.38	
1959	7	1	31.46	
1959	7	2	31.61	
1959	7	3	31.43	31.83
1959	7	4	31.41	
1959	7	5	31.38	
1959	7	6	28.33	
1959	7	7	30.86	
1959	7	8	31.40	
1959	7	9	29.79	
1959	7	10	30.03	32.28
1959	7	11	30.34	
1959	7	12	29.21	
1959	7	13	29.68	
1959	7	14	29.19	
1959	7	15	29.88	
1959	7	16	30.53	
1959	7	17	30.55	31.71
1959	7	18	30.34	
1959	7	19	29.17	
1959	7	20	29.39	
1959	7	21	29.92	
1959	7	22	30.20	
1959	7	23	29.98	
1959	7	24	29.83	32.00
1959	7	25	29.93	
1959	7	26	29.03	
1959	7	27	29.55	
1959	7	28	27.83	
1959	7	29	27.73	
1959	7	30	29.05	
1959	7	31	29.24	31.97
1959	8	1	30.31	
1959	8	2	31.22	
1959	8	3	31.66	
1959	8	4	32.16	
1959	8	5	30.99	
1959	8	6	32.16	
1959	8	7	31.96	31.80
1959	8	8	32.20	
1959	8	9	30.89	
1959	8	10	30.80	
1959	8	11	31.50	
1959	8	12		
1959	8	13		
1959	8	14	33.16	
1959	8	15		
1959	8	16		
1959	8	17		
1959	8	18	30.60	
1959	8	19	31.02	
1959	8	20		
1959	8	21	30.17	32.48
1959	8	22	30.04	
1959	8	23	30.50	
1959	8	24	31.19	
1959	8	25	31.4	
1959	8	26	31.51	
1959	8	27	30.41	
1959	8	28	30.18	31.99
1959	9	1	29.63	
1959	9	2	29.75	
1959	9	3	29.74	
1959	9	4	29.92	
